Organization Name,Organization Name URL,Categories,Headquarters Location,Description,Contact Email,Phone Number,Website,Company Type,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Date,Last Funding Type,Total Funding Amount,Category Groups,IPO Status
NonWoTecc Medical,https://www.crunchbase.com/organization/nonwotecc-medical,"Biotechnology, Health Care, Medical Device","Cologne, Nordrhein-Westfalen, Germany",NonWoTecc Medical develops special coverings for various stents and vascular grafts.,info@nonwotecc.de,4.9222E+12,http://nonwotecc.com,For Profit,1,Early Stage Venture,"€7,000,000",6/29/11,Series B,"€7,000,000","Biotechnology, Health Care, Science and Engineering",Private
Kenta Biotech,https://www.crunchbase.com/organization/kenta-biotech,"Biotechnology, Medical","Zug, Zug, Switzerland",Kenta Biotech discovers and develops monoclonal antibodies for the treatment of serious bacterial and viral infections.,info@kentabiotech.com,41 58 680 52 52,http://www.kentabiotech.com,,1,Early Stage Venture,"CHF12,000,000",3/12/09,Series B,"CHF12,000,000","Biotechnology, Health Care, Science and Engineering",Private
Grand River Aseptic Manufacturing,https://www.crunchbase.com/organization/gram,"Biopharma, Biotechnology, Clinical Trials, Life Science, Manufacturing, Pharmaceutical","Grand Rapids, Michigan, United States",Grand River Aseptic Manufacturing is a parenteral contract development and manufacturing organization.,info@grandriverasepticmfg.com,616-678-2400,http://grandriverasepticmfg.com,For Profit,3,M&A,"$7,583,554 ",6/9/14,Series C,"$10,839,530 ","Biotechnology, Health Care, Manufacturing, Science and Engineering",Private
Chemclin,https://www.crunchbase.com/organization/chemclin,"Biotechnology, Health Care, Health Diagnostics","Beijing, Beijing, China",Chemclin Biotech is a Chinese provider that is focused on in-vitro diagnostic instruments and auxiliary reagents for clinical diagnosis.,BD@chemclin.com,86 10 5871 7511,http://www.chemclin.com,,2,M&A,"$16,500,000 ",10/1/08,Series B,"$21,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Mode Diagnostics,https://www.crunchbase.com/organization/mode-diagnostics,"Biotechnology, Health Diagnostics, Medical","Glasgow, Glasgow City, United Kingdom",Mode Diagnostics is exploiting the electrochemical properties of biomarkers to produce novel assays for home diagnostic purposes.,info@modehealth.com,+44 (0) 141 330 8675,http://www.modehealth.com,For Profit,4,Late Stage Venture,,1/31/14,Series C,"£1,700,000","Biotechnology, Health Care, Science and Engineering",Private
Aquapharm Biodiscovery,https://www.crunchbase.com/organization/aquapharm-biodiscovery,"Biotechnology, Chemical, Pharmaceutical","United Kingdom, Europe",Aquapharm Biodiscovery is a drug discovery company developing products based on the chemical diversity of marine microorganisms.,enquiries@aquapharm.co.uk,44-(0)-1631-559-393,http://www.aquapharm.co.uk,,3,Late Stage Venture,"$6,400,000 ",4/5/10,Series C,"$16,200,813 ","Biotechnology, Health Care, Science and Engineering",Private
Biotica,https://www.crunchbase.com/organization/biótica,"Biotechnology, Medical","Castellón, Comunidad Valenciana, Spain",Biotica develops research and development projects in the field of biotechnology.,,+34 964 10 81 31,http://www.biotica.es/,For Profit,2,Late Stage Venture,"€700,000",6/3/16,Series C,"€700,000","Biotechnology, Health Care, Science and Engineering",Private
Viroblock,https://www.crunchbase.com/organization/viroblock,"Biotechnology, Fitness, Health Care","Geneva, Geneve, Switzerland",Viroblock is a Swiss company focused on developing a novel anti-viral technology suited for air filtration products.,info@viroblock.com,41 22 884 83 46,http://www.viroblock.com,For Profit,3,Late Stage Venture,"$3,600,000 ",2/14/12,Series C,"$3,600,000 ","Biotechnology, Health Care, Science and Engineering, Sports",Private
Shanghai Rendu Biotechnology,https://www.crunchbase.com/organization/shanghai-rendu-biotechnology,Biotechnology,"Shanghai, Shanghai, China","Shanghai Rendu Biotechnology Co., Ltd. operates as a biotechnology company.",,,http://www.rdbio.com/,,2,Early Stage Venture,"$2,310,000 ",3/1/16,Series B,"$12,590,000 ","Biotechnology, Science and Engineering",Private
baseclick,https://www.crunchbase.com/organization/baseclick,Biotechnology,"Tutzing, Bayern, Germany",Baseclick is a Germany-based startup that holds the rights to new procedures in click chemistry and DNA photography.,info@baseclick.eu,49 8158 903 867,http://www.baseclick.eu,,1,Early Stage Venture,"€1,200,000",9/2/11,Series B,"€1,200,000","Biotechnology, Science and Engineering",Private
Traversa Therapeutics,https://www.crunchbase.com/organization/traversa-therapeutics,"Biotechnology, Medical, Therapeutics","San Diego, California, United States",Traversa Therapeutics develops RNAi delivery technologies for therapeutic companies to target a variety of infectious human diseases.,,858-454-8400,http://www.traversathera.com,For Profit,2,Early Stage Venture,"$5,000,000 ",4/7/09,Series B,"$7,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
evocatal,https://www.crunchbase.com/organization/evocatal,Biotechnology,"Monheim, Bayern, Germany",evocatal is a Germany-based company that develops and produces enzymes and chemicals for the pharmaceutical and chemical industries.,info@evocatal.com,49 2173 40994 0,http://www.evocatal.com,,4,Early Stage Venture,"€3,500,000",6/24/13,Series B,"€5,500,000","Biotechnology, Science and Engineering",Private
PharmaDiagnostics,https://www.crunchbase.com/organization/pharmadiagnostics,"Biotechnology, Health Diagnostics","Zellik, Vlaams-Brabant, Belgium",PharmaDiagnostics engages in the development of analytical techniques to accelerate the drug discovery process. ,bvaneesbeeck@pharmadiagnostics.com,32 2 481 60 35,http://www.pharmadiagnostics.com,,1,Early Stage Venture,"$3,700,000 ",1/21/10,Series B,"$3,700,000 ","Biotechnology, Health Care, Science and Engineering",Private
SantoSolve,https://www.crunchbase.com/organization/santosolve,"Biotechnology, Clinical Trials, Health Care","Oslo, Oslo, Norway",SantoSolve develops topical analgesic products with non-radioactive strontium as the active substance.,post@santosolve.com,+47 22 54 51 50,http://www.santosolve.com,,3,Late Stage Venture,"$5,500,000 ",1/31/10,Series C,"$12,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Karmic Lifesciences,https://www.crunchbase.com/organization/karmic-lifesciences,"Biotechnology, Medical, Pharmaceutical","Mumbai, Maharashtra, India",Karmic has a 7 year successful track record of executing 100+ Clinical Trials and 80+ Clinical Data Management & Bio-Statistics Projects,,9.12261E+11,http://karmiclifesciences.com,For Profit,2,M&A,,5/28/10,Series B,"$500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Corepair,https://www.crunchbase.com/organization/corepair,"Biotechnology, Health Care, Medical","Sunnyvale, California, United States",CoRepair is a company that develops a radio-frequency device system for the treatment of congestive heart failure.,,408-331-3000,http://www.corepair.com,,4,Late Stage Venture,"$4,490,000 ",4/30/10,Series C,"$8,460,000 ","Biotechnology, Health Care, Science and Engineering",Private
Medic Vision Brain Technologies,https://www.crunchbase.com/organization/medic-vision,Biotechnology,"Haifa, Hefa, Israel",Medic Vision Brain Technologies is a biotech company providing technology to reduce harmful ionizing radiation caused by CT scans.,,,http://www.medicvision.com,,1,Late Stage Venture,"$1,000,000 ",1/8/10,Series C,"$1,000,000 ","Biotechnology, Science and Engineering",Private
NeuroVigil,https://www.crunchbase.com/organization/neurovigil,Biotechnology,"Moffett Field, California, United States","NeuroVigil is a leading neurotechnology revolutionizing EEG analysis for clinical trials, communication and space applications.",info@neurovigil.com,858-454-5134,http://www.neurovigil.com,For Profit,2,Early Stage Venture,,5/1/15,Series B,,"Biotechnology, Science and Engineering",Private
Cardiola,https://www.crunchbase.com/organization/cardiola,Biotechnology,"Winterthur Töss, Zurich, Switzerland",Cardiola is a biotechnology company developing therapeutic systems for the treatment of chronic heart failure.,info@cardiola.com,41 52 234 66 00,http://www.cardiola.com/home.html?L=1,,2,Late Stage Venture,"$4,000,000 ",11/18/09,Series E,"$6,000,000 ","Biotechnology, Science and Engineering",Private
KeyNeurotek Pharmaceuticals,https://www.crunchbase.com/organization/keyneurotek-pharmaceuticals,"Biotechnology, Health Diagnostics, Medical","Magdeburg, Sachsen-Anhalt, Germany",KeyNeurotek is focused on developing small molecule drugs for the treatment of neuronal and autoimmune diseases.,,+49 (0) 3 91.6 11 72 20,http://www.keyneurotek.de,For Profit,1,Late Stage Venture,"€8,200,000",4/7/09,Series C,"€8,200,000","Biotechnology, Health Care, Science and Engineering",Private
Galantos Pharma,https://www.crunchbase.com/organization/galantos-pharma,Biotechnology,"Mainz, Rheinland-Pfalz, Germany",Galantos Pharma is a drug development company focusing on new drugs for neurodegenerative diseases such as Alzheimer’s Dementia.,info@galantos.com,49 6131 1440 311,http://www.galantos.com,,1,Late Stage Venture,"$5,700,000 ",5/10/10,Series C,"$5,700,000 ","Biotechnology, Science and Engineering",Private
Ovalis,https://www.crunchbase.com/organization/ovalis,"Biotechnology, Health Care, Medical Device","Mountain View, California, United States",Ovalis is a biotechnology company that develops catheter-based medical devices for the repair of cardiovascular defects.,,,,For Profit,4,Early Stage Venture,"$1,361,841 ",7/1/10,Series B,"$10,973,877 ","Biotechnology, Health Care, Science and Engineering",Private
Sierra Surgical,https://www.crunchbase.com/organization/sierra-surgical,"Biotechnology, Health Care, Medical Device","Palo Alto, California, United States",Sieraa Surgical develops minimally-invasive surgical systems based on female sterilization technologies.,,561-274-1955,http://www.sierrasurgicalusa.com,,2,Early Stage Venture,"$14,500,000 ",7/27/08,Series B,"$21,600,000 ","Biotechnology, Health Care, Science and Engineering",Private
Melior Pharmaceuticals,https://www.crunchbase.com/organization/melior-pharmaceuticals,"Biotechnology, Pharmaceutical, Therapeutics","Exton, Pennsylvania, United States",Melior Pharmaceuticals is a clinical stage pharmaceutical company developing treatment for metabolic disease and skin disorders.,bizdev@meliordiscovery.com,(610) 280-0633,http://meliorpharmaceuticals.com,For Profit,1,Late Stage Venture,"$375,000 ",10/10/11,Series D,"$375,000 ","Biotechnology, Health Care, Science and Engineering",Private
BioData Inc.,https://www.crunchbase.com/organization/biodata,"Biotechnology, Electronics, Information Technology","Cambridge, Massachusetts, United States","BioData offers Labguru, a web-based application for research and laboratory management.",info@labguru.com,+972-(0)3-717-6900,https://www.labguru.com,For Profit,4,Early Stage Venture,,8/27/15,Series B,,"Biotechnology, Consumer Electronics, Hardware, Information Technology, Science and Engineering",Private
Allux Medical,https://www.crunchbase.com/organization/allux-medical,"Biotechnology, Health Care, Medical Device","Menlo Park, California, United States",Allux Medical develops medical devices for the treatment of hyper-reactive airway mucosa.,,,,For Profit,5,Late Stage Venture,"$2,000,000 ",2/22/10,Series C,"$15,300,000 ","Biotechnology, Health Care, Science and Engineering",Private
Groundwork BioAg,https://www.crunchbase.com/organization/groundwork-bioag,"Agriculture, Biotechnology, Farming, Sustainability","Ra'anana, HaMerkaz, Israel","Develop, manufacture and commercialize mycorrhizal inoculants for mainstream agriculture",info@groundworkbioag.com,9.72775E+11,http://www.groundworkbioag.com/,For Profit,2,Early Stage Venture,,9/9/15,Series B,,"Agriculture and Farming, Biotechnology, Science and Engineering, Sustainability",Private
Huafeng Biotech,https://www.crunchbase.com/organization/guangzhou-huafeng-biotech-co-ltd,Biotechnology,"Guangzhou, Guangdong, China",Guangzhou Huafeng Biotech develops and provides in-vitro diagnostic reagent and related technical services.,,8.60203E+12,http://www.hfbiotech.cn,,2,Early Stage Venture,,12/1/09,Series B,"CN¥20,000,000","Biotechnology, Science and Engineering",Private
GlenRose Instruments,https://www.crunchbase.com/organization/glenrose-instruments,"Analytics, Biopharma, Biotechnology","Waltham, Massachusetts, United States",GlenRose Instruments provides radiological services and operates an analytical laboratory network in the United States.,info@glenroseinstruments.com,781-622-1120,http://www.glenroseinstruments.com,,1,Early Stage Venture,"$14,880,000 ",8/8/08,Series B,"$14,880,000 ","Biotechnology, Data and Analytics, Health Care, Science and Engineering",Private
Corimmun,https://www.crunchbase.com/organization/corimmun,"Biotechnology, Health Diagnostics","Martinsried, Bayern, Germany",Corimmun is a drug development company focused on therapeutics and diagnostics for heart and vascular diseases.,info@corimmun.com,49 89 8565 2010,http://www.corimmun.com,,3,M&A,"€7,450,000",10/31/10,Series B,"€13,130,000","Biotechnology, Health Care, Science and Engineering",Private
Xunda Pharmaceutical,https://www.crunchbase.com/organization/hubei-xunda-pharmaceutical-co-ltd,"Biotechnology, Chemical, Pharmaceutical","Wuxue, Hubei, China","Hubei Xunda Pharmaceutical is a producer of anti-inflammatory and analgesic drugs, and bulk pharmaceutical chemicals for antibiotics.",zhang@xundapharm.com,86 71 3621 2945,http://www.xundapharm.com,,2,Early Stage Venture,"CN¥4,200,000",8/1/11,Series B,"CN¥16,200,000","Biotechnology, Health Care, Science and Engineering",Private
KAI Pharmaceuticals,https://www.crunchbase.com/organization/kai-pharmaceuticals,"Biotechnology, Medical, Therapeutics","South San Francisco, California, United States","KAI Pharmaceuticals discovers and develops novel therapeutics for cardiovascular diseases, kidney diseases and pain.",info@kaipharma.com,650-244-1100,http://www.kaipharmaceuticals.com,,2,M&A,"$35,000,000 ",5/2/06,Series B,"$52,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Neurotron Biotechnology,https://www.crunchbase.com/organization/neurotron-biotechnology,"Biotechnology, Life Science, Medical Device",,Neurotron Biotechnology is a China-based medical device company developing spine-related products.,,,,,1,Late Stage Venture,"$16,500,000 ",12/27/13,Series C,"$16,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Neurotech,https://www.crunchbase.com/organization/neurotech,"Biotechnology, Medical, Therapeutics","Lincoln, Rhode Island, United States",Neurotech is a biotechnology company developing sight-saving therapeutics for chronic retinal diseases.,contact@neurotechusa.com,401-333-3880,http://www.neurotechusa.com,,2,Early Stage Venture,"$35,000,000 ",11/16/06,Series B,"$49,133,409 ","Biotechnology, Health Care, Science and Engineering",Private
TransPharma Medical,https://www.crunchbase.com/organization/transpharma-medical,"Biotechnology, Health Care, Pharmaceutical","Lod, HaMerkaz, Israel",TransPharma Medical is a specialty pharmaceutical company focused on the development and commercialization of drug-products.,info@transpharma.co.il,+972 8106185205,http://www.transpharma-medical.com,,3,M&A,"$18,000,000 ",7/24/06,Series C,"$33,400,000 ","Biotechnology, Health Care, Science and Engineering",Private
Renovo,https://www.crunchbase.com/organization/renovo,"Biotechnology, Health Care, Medical Device","Manchester, Manchester, United Kingdom",Renovo Ltd. provides biotechnology services.,support@goldenname.com,,http://www.renovo.com,,1,Early Stage Venture,"$33,000,000 ",12/2/02,Series B,"$33,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
"Active Life Scientific, Inc.",https://www.crunchbase.com/organization/activelifescientific,"Biotechnology, Medical Device","Santa Barbara, California, United States",Active Life Scientific is a medical device company that has developed a new device for measuring bone quality in patients: OsteoProbe®.,webmaster@activelifescientific.com,(805)770-2600,http://www.activelifescientific.com,For Profit,4,Early Stage Venture,,1/1/15,Series B,,"Biotechnology, Health Care, Science and Engineering",Private
Advanced BioHealing,https://www.crunchbase.com/organization/advanced-biohealing,"Biotechnology, Medical, Pharmaceutical","Westport, Connecticut, United States",Advanced BioHealing develops regenerative medicine solutions and commercializes cell-based and tissue-engineered products.,alowe@organo.com,1-877-422-4463,http://abh.com,,3,M&A,"$25,500,000 ",2/27/07,Series C,"$34,800,000 ","Biotechnology, Health Care, Science and Engineering",Private
Unibio International plc,https://www.crunchbase.com/organization/unibio-a-s,Biotechnology,"London, England, United Kingdom",Unibio is operating in the biotechnology sector with core competences within bacterial fermentation. ,unibio@unibiogroup.com,+45 63 10 40 40,http://www.unibiogroup.com ,For Profit,1,Late Stage Venture,,5/1/17,Series C,,"Biotechnology, Science and Engineering",Private
Plexxikon,https://www.crunchbase.com/organization/plexxikon,"Biotechnology, Health Care, Medical","Berkeley, California, United States","Plexxikon, Inc. engages in the discovery and development of small molecule pharmaceuticals to treat human disease.",info@plexxikon.com,(510)548-8014,http://www.plexxikon.com,For Profit,3,M&A,"$7,490,000 ",3/1/05,Series B,"$80,347,000 ","Biotechnology, Health Care, Science and Engineering",Private
Microbia,https://www.crunchbase.com/organization/microbia,"Biopharma, Biotechnology, Industrial","Lexington, Massachusetts, United States",biotechnology company,info@microbia.com,781-259-7600,http://www.microbia.com,For Profit,5,M&A,"$50,000,000 ",3/1/07,Series F,"$213,320,000 ","Biotechnology, Health Care, Science and Engineering",Private
Valeo Medical,https://www.crunchbase.com/organization/valeo-medical,Biotechnology,"Burlington, Massachusetts, United States",Valeo Medical is a life sciences company developing a non-invasive diagnostic blood test for endometriosis.,,,,,3,Late Stage Venture,"$1,000,000 ",5/9/13,Series C,"$7,950,000 ","Biotechnology, Science and Engineering",Private
Kalypsys,https://www.crunchbase.com/organization/kalypsys,"Biotechnology, Medical, Therapeutics","San Diego, California, United States",Kalypsys provides drug discovery and development services.,info@kalypsys.com,(858)754-3300,http://kalypsys.com,For Profit,3,Late Stage Venture,"$100,000,000 ",11/29/06,Series C,"$171,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Agensys,https://www.crunchbase.com/organization/agensys,"Biotechnology, Health Diagnostics, Pharmaceutical","Santa Monica, California, United States","Agensys offers products to treat various tumors as well as prostate, pancreatic and bladder cancers.",,310-820-8029,http://www.agensys.com,,5,M&A,"$41,300,000 ",7/12/07,Series D,"$106,400,000 ","Biotechnology, Health Care, Science and Engineering",Private
Roche NimbleGen,https://www.crunchbase.com/organization/roche-nimblegen,"Biotechnology, Genetics, Life Science, Market Research","Madison, Wisconsin, United States",Roche NimbleGen provides products and services to the life science research market.,,+41 61 688 11 11,http://www.nimblegen.com/,For Profit,4,M&A,"$8,199,999 ",12/6/05,Series F,"$43,949,999 ","Biotechnology, Data and Analytics, Design, Health Care, Science and Engineering",Private
United Health - Beijing Zhongliankang Biological Technology,https://www.crunchbase.com/organization/united-health-beijing-zhongliankang-biological-technology,"Biotechnology, Health Care",,United Health - Beijing Zhongliankang Biological Technology,,,http://www.zoeleo.com/,For Profit,1,Early Stage Venture,"$6,700,000 ",7/11/14,Series B,"$6,700,000 ","Biotechnology, Health Care, Science and Engineering",Private
Omixon,https://www.crunchbase.com/organization/omixon,"Bioinformatics, Biotechnology, Genetics, Medical","New Jersey, United States, North America",Omixon is a biotechnology company that specializes in high-resolution HLA genotyping.,sales@omixon.com,(617) 500 0790,http://www.omixon.com,,3,Late Stage Venture,,1/5/17,Series C,,"Biotechnology, Data and Analytics, Health Care, Science and Engineering",Private
Archemix,https://www.crunchbase.com/organization/archemix,"Biotechnology, Health Care, Pharmaceutical","San Francisco, California, United States","Archemix, a biotechnology company, develops and commercializes aptamer therapeutics for the treatment of chronic and acute diseases",archemix@shareholderrep.com,(415) 367-9400,http://www.archemix.com,For Profit,2,Early Stage Venture,"$50,000,000 ",4/7/04,Series B,"$101,750,000 ","Biotechnology, Health Care, Science and Engineering",Private
Confirma,https://www.crunchbase.com/organization/confirma,"Analytics, Biotechnology, Medical Device","Bellevue, Washington, United States",Confirma facilitates MRI study analysis and reporting through an automated and standardized process.,support@confirma.com,425-691-1400,http://www.confirma.com,,3,M&A,"$17,500,000 ",1/9/08,Series C,"$32,500,000 ","Biotechnology, Data and Analytics, Health Care, Science and Engineering",Private
Adnexus,https://www.crunchbase.com/organization/adnexus,"Biotechnology, Health Care, Medical, Therapeutics","Waltham, Massachusetts, United States",Adnexus Therapeutics engages in the development of Adnectins biologics and medicines in the United States.,info@adnexustx.com,781-891-3745,http://www.adnexustx.com,For Profit,3,M&A,"$15,500,000 ",8/7/07,Series C,"$55,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Arthrosurface,https://www.crunchbase.com/organization/arthrosurface,"Biotechnology, Health Care, Medical Device","Franklin, Massachusetts, United States",Arthrosurface® Inc was organized in 2001 to develop surgical alternatives for the treatment of orthopedic joint disease.,info@arthrosurface.com,5085284604,http://www.arthrosurface.com,For Profit,5,Late Stage Venture,"$1,040,000 ",10/17/07,Series F,"$14,509,000 ","Biotechnology, Health Care, Science and Engineering",Private
Reliant Technologies,https://www.crunchbase.com/organization/reliant-technologies,"Biotechnology, Laser, Medical","Mountain View, California, United States","Reliant Technologies, LLC develops aesthetic clinical solutions to rejuvenate aging and environmentally damaged skin.",,650-605-2200,http://www.reliant-tech.com,,5,M&A,"$15,000,000 ",4/19/07,Series E,"$58,500,000 ","Biotechnology, Hardware, Health Care, Science and Engineering",Private
Xradia,https://www.crunchbase.com/organization/xradia,"Biotechnology, Health Care, Medical Device","Pleasanton, California, United States",Xradia develops high-performance 3D X-ray microscopes with high resolution and superior contrast for industrial and research applications.,sales@xradia.com,925-701-3600,http://www.xradia.com,,2,M&A,"$7,000,000 ",3/8/07,Series D,"$11,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Bio-Intervention Specialists,https://www.crunchbase.com/organization/bio-intervention-specialists,"Biotechnology, Health Care, Health Diagnostics","Englewood, Colorado, United States",Bio-Intervention Specialists decreases the cost and incidence of healthcare-associated infections via its bio-intervention process.,info@bio-intervention.com,720-876-0419,http://bio-intervention.com,,2,Late Stage Venture,"$687,500 ",1/26/11,Series C,"$1,047,500 ","Biotechnology, Health Care, Science and Engineering",Private
Solstice Neurosciences,https://www.crunchbase.com/organization/solstice-neurosciences,"Biotechnology, Manufacturing, Marketing","South San Francisco, California, United States","Solstice Neurosciences is focused on the development, manufacturing, sales and marketing of specialty biopharmaceutical products.",contact@solsticeneuro.com,650-243-4400,http://www.solsticeneuro.com,For Profit,2,M&A,"$85,000,000 ",11/8/06,Series B,"$93,000,000 ","Biotechnology, Manufacturing, Sales and Marketing, Science and Engineering",Private
Core Dynamics,https://www.crunchbase.com/organization/core-dynamics,"Biotechnology, Health Care, Medical","Orangeburg, New York, United States","Core Dynamics is involved in the R&D of organ preservation for the freezing, thawing, and freeze-drying of cells.",info@coredynamics.com,972 8 940 4060,http://www.coredynamics.com,,1,Early Stage Venture,"$17,900,000 ",5/10/09,Series B,"$17,900,000 ","Biotechnology, Health Care, Science and Engineering",Private
Vantage Oncology,https://www.crunchbase.com/organization/vantage-oncology,"Biotechnology, Health Care, Health Diagnostics","Manhattan Beach, California, United States","Vantage Oncology, Inc., offers a comprehensive development, implementation and management solution for radiation oncology.",claire.crye@usoncology.com,310-335-4000,http://www.vantageoncology.com,,6,M&A,,7/24/08,Series E,"$74,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Ostial Solutions,https://www.crunchbase.com/organization/ostial-solutions,"Biotechnology, Medical, Medical Device","Kalamazoo, Michigan, United States",Ostial Solutions develops medical devices for the treatment of coronary and renal aorto-ostial diseases.,,,,,2,Early Stage Venture,"$140,000 ",5/21/11,Series B,"$2,032,560 ","Biotechnology, Health Care, Science and Engineering",Private
Ahura Scientific,https://www.crunchbase.com/organization/ahura-scientific,"Biotechnology, Chemical, Public Safety","Limington, Maine, United States",Ahura Scientific develops field-enabled optical systems for the identification and authentication of liquid and solid chemical substances.,info@ahurascientific.com,978.657.5555,http://www.ahurascientific.com,For Profit,3,M&A,"$7,000,000 ",3/9/07,Series B,"$29,500,000 ","Biotechnology, Government and Military, Science and Engineering",Private
Serica Technologies,https://www.crunchbase.com/organization/serica-technologies,"Biotechnology, Medical, Medical Device","Medford, Massachusetts, United States","Serica Technologies, Inc., a medical device company, develops silk-based biomaterial platforms that are used in tissue repair caused by",info@sofregenmedical.com,(866) 570-9970,http://www.sericainc.com,For Profit,2,M&A,"$12,000,000 ",2/28/07,Series C,"$17,016,000 ","Biotechnology, Health Care, Science and Engineering",Private
CGI Pharmaceuticals,https://www.crunchbase.com/organization/cgi-pharmaceuticals,"Biotechnology, Genetics, Health Care, Pharmaceutical","Branford, Connecticut, United States","CGI Pharmaceuticals, Inc. is a private, development-stage pharmaceutical company.",bizdev@cgipharma.com,(203) 315-1222,http://www.cgipharma.com,For Profit,2,M&A,"$22,300,000 ",1/21/04,Series C,"$44,300,000 ","Biotechnology, Health Care, Science and Engineering",Private
Dreamerz Foods,https://www.crunchbase.com/organization/dreamerz-foods,"Biotechnology, Dietary Supplements","San Francisco, California, United States",Dreamerz Foods provides natural sleep products that induce healthy sleep and stress reduction.,contactus@dreamerz.com,415-339-4260,http://www.dreamerz.com,For Profit,2,Early Stage Venture,"$10,000,000 ",6/6/07,Series B,"$14,000,000 ","Biotechnology, Food and Beverage, Health Care, Science and Engineering",Private
Rinat Neuroscience,https://www.crunchbase.com/organization/rinat-neuroscience,"Biotechnology, Neuroscience, Therapeutics","Palo Alto, California, United States","A leader in the development of therapeutic antibodies, spun out its key neuroscience assets under a broad license to Rinat.",info@rinatneuro.com,(650) 813-9250,http://www.rinatneuro.com/,For Profit,2,M&A,"$40,000,000 ",8/20/03,Series B,"$57,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Asterand,https://www.crunchbase.com/organization/asterand,"Biotechnology, Health Care, Life Science","Detroit, Michigan, United States","Asterand Bioscience is the leading global provider of high quality, well characterized human tissue & human tissue-based research solution.",yourexperts@asterandbio.com,4.40176E+12,http://www.asterand.com,For Profit,1,Late Stage Venture,"$3,000,000 ",11/26/03,Series C,"$3,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
BioPassword,https://www.crunchbase.com/organization/biopassword,"Biometrics, Biotechnology, Software","Issaquah, Washington, United States",BioPassword is a SaaS-based company that offers authentication and anti-fraud software.,,,http://www.biopassword.com,For Profit,3,Late Stage Venture,"$7,490,000 ",2/26/08,Series C,"$26,490,000 ","Biotechnology, Data and Analytics, Science and Engineering, Software",Private
TargetRx,https://www.crunchbase.com/organization/targetrx,"Biotechnology, Health Care, Medical, Pharmaceutical","Horsham, Pennsylvania, United States",TargetRx provides pharmaceutical and biotech companies with unique insight into the true drivers of product choice and adoption for their,,215-444-8700,http://www.targetrx.com,,5,M&A,"$15,050,000 ",4/28/05,Series D,"$52,517,000 ","Biotechnology, Health Care, Science and Engineering",Private
WellGen,https://www.crunchbase.com/organization/wellgen,"Biotechnology, Dietary Supplements, Genetics, Information Technology, Telecommunications, Wellness","North Brunswick, New Jersey, United States",WellGen is a biotechnology company using nutrigenomics to discover and develop plant-based wellness products.,info@wellgen.com,7325653896,http://wellgen.com,For Profit,5,Late Stage Venture,"$9,500,000 ",10/29/07,Series C,"$16,500,000 ","Biotechnology, Food and Beverage, Hardware, Health Care, Information Technology, Science and Engineering",Private
Trophos,https://www.crunchbase.com/organization/trophos,"Biotechnology, Health Care, Therapeutics","Marseille, Provence-Alpes-Cote d'Azur, France",Trophos is a clinical stage pharmaceutical company developing innovative therapeutics for indications with under-served needs in neurology,info@trophos.com,3.30492E+11,http://www.trophos.com,For Profit,1,M&A,"€8,500,000",9/5/07,Series C,"€8,500,000","Biotechnology, Health Care, Science and Engineering",Private
VLST Corporation,https://www.crunchbase.com/organization/vlst-corporation,"Biotechnology, Health Care, Medical","Seattle, Washington, United States",VLST Corporation is developing a novel approach to speed the development of therapeutics to treat inflammatory and autoimmune diseases.,info@vlstcorp.com,206-262-5500,http://www.vlstcorp.com,For Profit,1,Early Stage Venture,"$55,000,000 ",6/16/06,Series B,"$55,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Paracor Medical,https://www.crunchbase.com/organization/paracor-medical,"Biotechnology, Health Care, Medical Device","Sunnyvale, California, United States",Paracor Medical is a medical device company providing technology-driven solutions for the treatment of heart failure.,info@paracor.com,408-734-6000,http://www.paracormedical.com,For Profit,3,Late Stage Venture,"$44,000,000 ",6/29/07,Series D,"$74,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Ocelus,https://www.crunchbase.com/organization/ocelus,Biotechnology,"Newport, Newport, United Kingdom","Ocelus, an early-stage specialty pharmaceutical company, develops and commercializes a microimplant drug delivery system.",info@ocelus.net,+44 2920 135820,http://www.ocelus.net,,1,Early Stage Venture,"£500,000",1/20/10,Series B,"£500,000","Biotechnology, Science and Engineering",Private
Iomai Corporation,https://www.crunchbase.com/organization/iomai,"Biotechnology, Health Care, Medical","Gaithersburg, Maryland, United States","Iomai Corporation discovers and develops vaccines and immune system stimulants, delivered via a novel, needle-free technology called",,(301)556-4500,http://www.iomai.com,For Profit,1,M&A,"$54,000,000 ",1/3/03,Series C,"$54,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
